id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,Proto
40413837,Centrally located A-STAY Room- A-STAY Antwerp,312210530,Michel,M,Centraal Station,51.21453,4.42059,Private room,82,1,4,2021-08-29,0.17,6,363,1,M,Haha
40413840,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Michel,M,Centraal Station,51.21453,4.42059,Private room,82,1,2,2021-09-26,0.09,6,362,1,M,Haha
40414879,Centrally located A-STAY Room - A-STAY Antwerp,312210530,Michel,M,Centraal Station,51.21453,4.42059,Private room,82,1,13,2021-09-26,0.55,6,358,7,M,Haha
40438979,Antwerp For Two Bed & Breakfast,14525678,Stefan,M,Historisch Centrum,51.22506,4.40066,Private room,114,1,1,2021-02-28,0.1,2,354,1,M,Haha
40441020,Charming and cosy apartment in the old town,13023301,Chloë,M,Historisch Centrum,51.22414,4.40524,Entire home/apt,92,2,84,2021-12-11,3.47,1,243,53,M,Haha
40447103,Quetzal Paradise Suite,15780894,Simon,M,Universiteitsbuurt,51.22153,4.40537,Private room,39,1,43,2021-08-29,1.73,11,0,15,M,Haha
40499255,Antwerp Historic Centre at Vrijdagmarkt (C1),248149473,Christiane,M,Historisch Centrum,51.21813,4.39855,Entire home/apt,93,4,6,2020-03-03,0.25,6,0,0,M,Haha
40517821,Antwerp Historic Centre at Vrijdagmarkt (C2),248149473,Christiane,M,Historisch Centrum,51.21813,4.39855,Entire home/apt,115,4,2,2019-12-15,0.08,6,0,0,M,Haha
40561103,Central Perk Apartment - Antwerp,314237238,Luc,M,Stuivenberg,51.23086,4.42533,Entire home/apt,58,1,16,2021-12-05,0.65,2,265,8,M,Haha
40602577,Stylish shopping queen apartment in city centre,261394719,Your,M,Stadspark,51.21092,4.41415,Entire home/apt,140,4,2,2021-11-26,0.13,3,14,1,M,Haha
40628318,Moderne studio.,314980707,Rik,M,Borgerhout Extra Muros,51.21113,4.45178,Entire home/apt,52,2,39,2021-12-16,1.57,1,50,13,M,Haha
40628338,Rustic hidden gem apartment in the ❤️ of Antwerp,181058741,Maarten,M,Sint-Andries,51.21621,4.39973,Entire home/apt,114,2,21,2021-12-19,5.83,1,162,21,M,Haha
40652467,Antique building in centre of Antwerp,223011600,Andrii,M,Stadspark,51.2081,4.41158,Entire home/apt,3200,4,0,M,M,1,83,0,M,Haha
40663725,HOFMARKGRAAF: UNIQUE HISTORIC GROUND FLOOR APPT.,85495091,Eliezer,M,Historisch Centrum,51.22005,4.40492,Entire home/apt,94,1,23,2021-12-13,1.08,3,264,18,M,Haha
40665796,Luxury panoramic apartment in center of Antwerp,253849957,Nadia,M,Amandus - Atheneum,51.22243,4.41747,Entire home/apt,120,3,1,2020-03-15,0.05,1,173,0,M,Haha
40752802,HOFMARKGRAAF: 18 PEOPLE - UNIQUE APPT. IN MANSION,85495091,Eliezer,M,Universiteitsbuurt,51.21998,4.40702,Entire home/apt,673,1,14,2021-12-19,0.57,3,295,11,M,Haha
40792909,Live the locals life - heart of Antwerp,182678477,Driss,M,Theaterbuurt-Meir,51.21347,4.4098,Entire home/apt,99,1,54,2021-11-20,2.24,8,338,44,M,Haha
40793657,Spacious Apartments in the Center of Antwerp 1L,317037207,Luca,M,Theaterbuurt-Meir,51.21815,4.4067,Entire home/apt,69,1,2,2021-12-05,0.09,64,344,1,M,Haha
40794159,Spacious Apartments in the Center of Antwerp 1R,317037207,Luca,M,Theaterbuurt-Meir,51.21806,4.40719,Entire home/apt,69,1,6,2021-12-12,0.41,64,317,5,M,Haha
40794458,Spacious Apartments in The Center of Antwerp 2L,317037207,Luca,M,Universiteitsbuurt,51.22028,4.4068,Entire home/apt,69,1,2,2021-11-28,0.57,64,333,2,M,Haha
40798729,Spacious Apartments in The Center of Antwerp 2R,317037207,Luca,M,Theaterbuurt-Meir,51.21838,4.4071,Entire home/apt,69,1,4,2021-07-18,0.22,64,343,2,M,Haha
40800004,Spacious Apartments in the Center of Antwerp 3R,317037207,Luca,M,Theaterbuurt-Meir,51.21887,4.40842,Entire home/apt,69,1,2,2021-08-28,0.11,64,337,1,M,Haha
40827672,Rustig gelegen huis op toplocatie,317584397,Peter,M,Theaterbuurt-Meir,51.21621,4.40183,Entire home/apt,95,2,19,2021-10-10,0.79,1,347,11,M,Haha
40860344,Apartamento Meir,318047615,Angie,M,Theaterbuurt-Meir,51.21801,4.4079,Entire home/apt,80,7,1,2021-10-23,0.46,1,170,1,M,Haha
40879981,Cosy studio in trendy neighbourhood!,40519444,Quincy,M,Zurenborg,51.20709,4.43241,Entire home/apt,66,2,6,2021-11-22,0.25,1,326,4,M,Haha
40885238,Cosy spacious apartment in green corner of Antwerp,48564634,Eline,M,Borgerhout Extra Muros,51.1981,4.44816,Entire home/apt,75,2,4,2021-12-10,1.07,1,119,4,M,Haha
40890925,Cute Cozy Apartment in the Center of Antwerp,317037207,Luca,M,Historisch Centrum,51.21849,4.39841,Entire home/apt,69,1,10,2021-10-19,0.65,64,351,7,M,Haha
40891179,Antwerp Center Apartment with Rooftop Terrace 3R,165436938,Luca,M,Theaterbuurt-Meir,51.21835,4.40724,Entire home/apt,68,1,115,2021-11-16,4.75,63,337,74,M,Haha
40915413,Diamond Bourse apartment  3,67322181,Eli,M,Centraal Station,51.21536,4.41717,Entire home/apt,125,1,15,2021-12-05,0.62,8,177,12,M,Haha
40936525,Cosy penthouse with spacy terrace in the centre,318941796,Thomas,M,Harmonie,51.20974,4.40786,Entire home/apt,75,3,17,2021-09-12,0.72,1,93,7,M,Haha
40960005,"Ground Floor Apartment, near Three Parks",17886328,Alex,M,Middelheim,51.18395,4.39702,Entire home/apt,49,4,3,2021-03-03,0.13,1,0,1,M,Haha
40985461,Central Perk Loft - Antwerp,314237238,Luc,M,Stuivenberg,51.23142,4.42589,Entire home/apt,68,1,11,2021-10-10,0.45,2,269,7,M,Haha
40998197,Diamond Bourse apartment 1,67322181,Eli,M,Centraal Station,51.21388,4.41758,Entire home/apt,114,1,10,2021-11-14,0.43,8,119,8,M,Haha
41005129,Gezellig appartement in Antwerpen Zuid.,214381044,Marco,M,Sint-Andries,51.21271,4.39392,Entire home/apt,88,2,6,2021-08-28,0.25,1,0,5,M,Haha
41018786,Diamond Bourse Apartment 2,67322181,Eli,M,Centraal Station,51.21518,4.41755,Entire home/apt,114,1,15,2021-12-05,0.69,8,130,13,M,Haha
41045326,New Cosy Apartement in the heart of Antwerp,93455853,Pascal,M,Theaterbuurt-Meir,51.21427,4.40382,Entire home/apt,90,2,2,2020-03-15,0.08,2,358,0,M,Haha
41056032,Modern apartment (city center/parking/terrace) 4P,20216162,Ellen,M,Brederode,51.20193,4.39224,Entire home/apt,120,2,3,2020-08-16,0.13,1,0,0,M,Haha
41094334,Light House Lodge Apartment in Center of Antwerp 1,317037207,Luca,M,Historisch Centrum,51.22327,4.40258,Entire home/apt,69,1,6,2021-10-04,0.36,64,342,3,M,Haha
41094824,Apartment Light House In Historic Antwerp 2,317037207,Luca,M,Historisch Centrum,51.22122,4.40336,Entire home/apt,69,1,46,2021-12-01,2.03,64,323,25,M,Haha
41096855,Sunset View Lodge in the Center of Antwerp,317037207,Luca,M,Theaterbuurt-Meir,51.21863,4.41499,Entire home/apt,69,1,2,2021-11-14,0.13,64,351,1,M,Haha
41104073,Diamond City / Cidade dos diamantes,303761293,Elza,M,Borgerhout Extra Muros,51.19876,4.44948,Private room,30,1,6,2021-10-31,0.41,1,117,4,M,Haha
41124839,Superior Cathedral Triplex Center of Antwerp,317037207,Luca,M,Historisch Centrum,51.21977,4.40122,Entire home/apt,69,1,30,2021-11-14,1.43,64,305,20,M,Haha
41125450,Superior Cathedral Duplex Centre of Antwerp,317037207,Luca,M,Historisch Centrum,51.21975,4.40114,Entire home/apt,66,1,15,2021-08-20,0.66,64,312,6,M,Haha
41126457,Theater Lodge Superior Apartment Central Antwerp,317037207,Luca,M,Theaterbuurt-Meir,51.21446,4.4086,Entire home/apt,69,1,16,2021-11-14,0.87,64,330,10,M,Haha
41128489,Theodore Residence Centre of Antwerp,317037207,Luca,M,Sint-Andries,51.21675,4.39971,Entire home/apt,69,1,6,2021-11-02,0.27,64,349,4,M,Haha
41128925,Lily Apartment in the Heart of Antwerp,317037207,Luca,M,Theaterbuurt-Meir,51.21919,4.40934,Entire home/apt,69,1,4,2021-11-01,0.18,64,351,2,M,Haha
41129936,Penth View Lodge In the Heart of Antwerp,317037207,Luca,M,Universiteitsbuurt,51.22011,4.40907,Entire home/apt,69,1,11,2021-10-31,0.49,64,347,9,M,Haha
41130318,The Grand Apartment on Best location in Antwerp,317037207,Luca,M,Historisch Centrum,51.21936,4.40378,Entire home/apt,66,1,41,2021-12-10,1.81,64,346,36,M,Haha
41141756,Marble Lodge Apartment in Heart of Antwerp 2A,317037207,Luca,M,Theaterbuurt-Meir,51.21865,4.40861,Entire home/apt,69,1,17,2021-08-24,1.63,64,341,17,M,Haha
41145383,Marble Lodge Apartment in Heart of Antwerp 2D,317037207,Luca,M,Theaterbuurt-Meir,51.21748,4.40884,Entire home/apt,69,1,8,2021-10-15,0.36,64,345,4,M,Haha
41146273,Marble Lodge. Apartment in Heart of Antwerp 4F,317037207,Luca,M,Theaterbuurt-Meir,51.21684,4.40684,Entire home/apt,69,1,13,2021-09-21,0.59,64,337,6,M,Haha
41147763,Bright Stone Lodge Apartment Central Antwerp S1,317037207,Luca,M,Sint-Andries,51.21774,4.39952,Entire home/apt,66,1,47,2021-12-01,2.05,64,346,40,M,Haha
41148164,Greenplace Lodge Apartment in Heart Of Antwerp S2,317037207,Luca,M,Sint-Andries,51.21774,4.39952,Entire home/apt,69,1,17,2021-11-14,0.74,64,339,12,M,Haha
41148531,Greenplace Lodge Apartment in Heart of Antwerp S3,317037207,Luca,M,Sint-Andries,51.21658,4.40017,Entire home/apt,69,1,6,2021-08-27,0.27,64,337,2,M,Haha
41148846,Green Penthouse Apartment Heart of Antwerp S4,317037207,Luca,M,Historisch Centrum,51.21821,4.39896,Entire home/apt,69,1,4,2020-07-19,0.17,64,357,0,M,Haha
41162320,Marble Lodge Apartments in the Heart of Antwerp 4E,317037207,Luca,M,Theaterbuurt-Meir,51.21824,4.40811,Entire home/apt,69,1,29,2021-12-12,1.3,64,328,18,M,Haha
41162976,Sunrise View Lodge In The Heart of Antwerp,317037207,Luca,M,Theaterbuurt-Meir,51.21828,4.4148,Entire home/apt,69,1,14,2021-11-28,1.4,64,354,14,M,Haha
41185784,Gezellig warm appartement op een super locatie,15994832,Nathalie,M,Haringrode,51.20261,4.41398,Entire home/apt,72,2,12,2021-12-12,3.91,1,16,12,M,Haha
41207350,"GREAT apartment, ideal location!",13864274,Robin,M,Zuid,51.21078,4.40112,Entire home/apt,95,2,40,2021-12-12,1.78,1,61,26,M,Haha
41224332,"Studio with free parking, kitchen, bathroom",42024170,Kristof,M,Deurne Noord,51.23494,4.45371,Entire home/apt,48,1,90,2021-12-10,3.81,2,143,40,M,Haha
41241299,Close to Central Station with all amenities,298729680,Priya,M,Stadspark,51.20682,4.41896,Entire home/apt,68,5,11,2021-12-10,0.5,1,300,1,M,Haha
41261752,"Frisse, ruime kamer op het trendy Zuid",181019635,Marie,M,Brederode,51.20413,4.40381,Private room,40,1,69,2021-12-15,3.03,1,318,45,M,Haha
41348633,Modern apartment in vibrant neighborhood,8006648,Jonathan,M,Haringrode,51.20089,4.41977,Entire home/apt,49,3,8,2021-09-06,0.35,1,0,6,M,Haha
41373715,Spacious Apartments in the Center of Antwerp 3L,317037207,Luca,M,Theaterbuurt-Meir,51.21895,4.40858,Entire home/apt,69,1,8,2021-10-24,0.35,64,343,2,M,Haha
41388728,Spacious room next to central station of Antwerp,181853803,Mao-Ming,M,Deurne Zuid West,51.21069,4.46232,Private room,33,30,5,2021-06-25,0.28,4,170,2,M,Haha
41403056,Cosy studio in Antwerp's historic centre,10661360,Ivor,M,Historisch Centrum,51.21796,4.40008,Entire home/apt,35,30,2,2021-08-21,0.31,1,208,2,M,Haha
41440889,ANTWERP Stylish apartment nearby central park,261394719,Your,M,Stadspark,51.21023,4.41394,Entire home/apt,146,4,5,2021-04-30,0.22,3,6,1,M,Haha
41532692,Newly build design one bedroom apartment,103363284,Nathalie,M,Eilandje,51.23046,4.41817,Entire home/apt,46,29,2,2020-11-15,0.09,9,229,0,M,Haha
41550993,PlaceToBe,327324964,Said,M,Lambrechtshoeken,51.25669,4.43364,Private room,100,5,0,M,M,1,359,0,M,Haha
41601800,Residencial Theodoro 6,202021039,Leonardo,M,Borgerhout Intra Muros Noord,51.22224,4.44374,Private room,22,1,1,2020-02-05,0.04,5,0,0,M,Haha
41609768,Cosy new renovated Studio close to Antwerp Central,206908275,Margareta,M,Haringrode,51.20568,4.41852,Entire home/apt,73,5,24,2021-12-20,1.42,1,53,16,M,Haha
41611567,Happy Backpackers 2,21046022,Arif,M,Stuivenberg,51.22022,4.43487,Shared room,22,1,4,2021-09-12,0.23,3,54,2,M,Haha
41616815,Newly built penthouse in the Diamond District,36688951,Tim,M,Centraal Station,51.21672,4.41705,Entire home/apt,100,5,1,2021-03-28,0.11,4,0,1,M,Haha
41638347,Cosy apARTment in the suburbs,2822632,Ariane,M,Hoogte,51.17552,4.40167,Entire home/apt,114,3,5,2021-11-01,0.22,1,364,3,M,Haha
41641334,New 2-bedroom condo in the heart of Antwerp,36688951,Tim,M,Centraal Station,51.21654,4.41712,Entire home/apt,130,3,6,2021-08-22,0.68,4,0,6,M,Haha
41641939,Another 2-bedroom condo in the heart of Antwerp,36688951,Tim,M,Centraal Station,51.21649,4.41736,Entire home/apt,100,3,0,M,M,4,0,0,M,Haha
41655525,Trendy city Apartment - Antwerp South district,273986717,Jeroen,M,Brederode,51.20486,4.40342,Entire home/apt,95,2,2,2020-02-16,0.09,1,0,0,M,Haha
41703665,A GOOD CHOICE !,79270852,Maryline,M,Theaterbuurt-Meir,51.21962,4.40614,Entire home/apt,200,7,0,M,M,2,0,0,M,Haha
41705096,CHARMING & CENTRAL,79270852,Maryline,M,Historisch Centrum,51.22011,4.40475,Private room,55,1,1,2021-02-19,0.1,2,0,1,M,Haha
41755045,Duplex apartment in an original Antwerp town house,329866092,Kevin,M,Zuid,51.20975,4.39912,Entire home/apt,79,2,49,2021-12-21,2.16,1,319,43,M,Haha
41766119,Room in a mansion - Kamer in een herenhuis,2476648,Chris,M,Stuivenberg,51.21946,4.4347,Private room,50,1,1,2021-12-21,1.0,1,81,1,M,Haha
41924600,Golden Night,331692929,Lucyna,M,Amandus - Atheneum,51.22729,4.42316,Entire home/apt,47,1,73,2021-12-21,3.18,1,74,44,M,Haha
41926978,Large furnished room near station of Antwerp,181853803,Mao-Ming,M,Deurne Zuid West,51.21118,4.46054,Private room,50,30,2,2020-12-03,0.09,4,329,0,M,Haha
41930681,"Single bed room, at cosy, quiet flat.",23350766,Johan,M,Borgerhout Intra Muros Noord,51.21637,4.43378,Private room,28,1,12,2021-12-12,0.52,2,345,6,M,Haha
42032279,Studio ideal for a Longer stay.,46918022,Evi,M,Amandus - Atheneum,51.22867,4.42161,Entire home/apt,48,1,1,2020-03-07,0.05,4,228,0,M,Haha
42067396,antwerpen studio op goede lokatie,292921497,Patrick,M,Amandus - Atheneum,51.22324,4.421,Entire home/apt,30,2,4,2020-03-07,0.18,1,0,0,M,Haha
42084387,Bright Oasis in City Center w/ Rooftop Terrace!,333718892,Mats,M,Theaterbuurt-Meir,51.21423,4.41191,Entire home/apt,95,3,17,2021-05-16,0.75,1,0,4,M,Haha
42094257,"Top located, cosy and very charming apartment",51258236,Nick,M,Theaterbuurt-Meir,51.21135,4.40792,Entire home/apt,70,2,8,2021-11-12,0.36,1,0,4,M,Haha
42192155,studio ideal for an internchip or Longer stay,46918022,Evi,M,Amandus - Atheneum,51.22889,4.42315,Entire home/apt,48,3,13,2021-10-31,0.74,4,328,2,M,Haha
42194629,Stylish loft studio of 44m2 in historical house,33809811,Katarina,M,Harmonie,51.20779,4.40641,Entire home/apt,89,2,8,2021-08-31,1.36,1,178,8,M,Haha
42199580,Spacious apartment for two in Antwerp city center,335069979,Tessa,M,Harmonie,51.20756,4.40367,Entire home/apt,60,1,2,2020-02-29,0.09,1,233,0,M,Haha
42263835,Renovated flat with an amazing view near Antwerp!,121919008,Christophe,M,Nieuw - Kwartier West,51.18049,4.43252,Private room,33,1,1,2021-06-27,0.16,2,95,1,M,Haha
42293772,Cozy condo in hart of Antwerp,336068690,Douglas,M,Amandus - Atheneum,51.22556,4.41772,Private room,45,1,12,2021-12-12,0.55,1,64,8,M,Haha
42308673,"Genuine, sunny teleworking space",254565300,Annelies,M,Zurenborg,51.20856,4.4248,Entire home/apt,75,2,4,2020-07-22,0.21,1,0,0,M,Haha
42325792,Design loft near Antwerp city centre and De Roma,43256479,Miek,M,Borgerhout Intra Muros Noord,51.2144,4.44071,Entire home/apt,65,2,7,2020-10-18,0.31,1,67,0,M,Haha
42341563,"5min from city centre, free parking, nice view",87790353,Steven,M,Deurne Dorp - Gallifort,51.22125,4.45301,Entire home/apt,79,1,43,2021-12-12,2.4,1,247,34,M,Haha
42343860,Cozy and compact city home,150558275,Zeynep,M,Historisch Centrum,51.22607,4.40481,Entire home/apt,59,3,2,2020-03-13,0.09,2,0,0,M,Haha
42386343,Luminous Longstay Appartment (City Center),17917685,Matthieu,M,Universiteitsbuurt,51.22554,4.40522,Entire home/apt,49,15,7,2021-12-11,0.59,1,344,7,M,Haha
42430344,Private Patio Apartment | Antiques | Atelier Wits,39001675,Guus,M,Valaar,51.18186,4.38031,Entire home/apt,45,2,43,2021-12-21,1.98,6,154,24,M,Haha
42434024,Private Double Apartment | Antiques | Atelier Wits,39001675,Guus,M,Kiel,51.18382,4.38195,Entire home/apt,46,2,29,2021-12-05,1.31,6,331,17,M,Haha
42442104,Apartment Anvers.,127787502,Olena,M,Stadspark,51.20719,4.41229,Entire home/apt,471,1,19,2021-09-19,0.86,5,333,11,M,Haha
42446259,History & Design in one appartement,15252725,Ronald,M,Historisch Centrum,51.22646,4.40372,Entire home/apt,105,10,2,2020-07-25,0.09,1,164,0,M,Haha
42451851,Home in the heart of Antwerp,49400312,Allison,M,Sint-Andries,51.21786,4.39635,Entire home/apt,120,7,2,2020-08-31,0.09,1,179,0,M,Haha
42529502,The Capital Street Apartments 1,165436938,Luca,M,Historisch Centrum,51.21906,4.39777,Entire home/apt,68,1,20,2021-12-04,0.92,63,337,12,M,Haha
42529654,The Capital Street Triplex 1,317037207,Luca,M,Historisch Centrum,51.21992,4.39866,Entire home/apt,69,1,40,2021-11-28,1.8,64,337,36,M,Haha
42550410,The Lily Lodge Heart of Antwerp,165436938,Luca,M,Universiteitsbuurt,51.22015,4.41033,Entire home/apt,68,1,19,2021-11-12,1.01,63,352,16,M,Haha
42550684,The Lily Lodge in The Heart of Antwerp,317037207,Luca,M,Theaterbuurt-Meir,51.2189,4.41015,Entire home/apt,69,1,19,2021-11-14,1.05,64,352,11,M,Haha
42579650,The Hendrik House in The Heart of Antwerp,165436938,Luca,M,Historisch Centrum,51.22031,4.40503,Entire home/apt,68,1,14,2021-10-22,0.66,63,336,6,M,Haha
42580071,The Hendrik Lodge in Heart of Antwerp,317037207,Luca,M,Historisch Centrum,51.22031,4.4051,Entire home/apt,68,1,47,2021-12-12,3.03,64,336,46,M,Haha
42619796,Modern Penthouse apartment with Skyline View,43578172,Pascal,M,Theaterbuurt-Meir,51.21789,4.41433,Entire home/apt,67,2,32,2021-12-12,1.71,2,145,25,M,Haha
42619958,The Operahouse -  Antwerp  in Style & with a View,43578172,Pascal,M,Theaterbuurt-Meir,51.21933,4.41455,Entire home/apt,67,2,41,2021-12-12,2.22,2,105,31,M,Haha
42635704,Centraal gelegen cosy studio,12803536,Najat,M,Amandus - Atheneum,51.22199,4.42131,Entire home/apt,59,3,5,2021-10-18,0.29,1,83,4,M,Haha
42661008,Super cozy studio with amazing Kingsize bed,44766240,Christine,M,Deurne Zuid West,51.20863,4.45688,Entire home/apt,39,3,16,2021-12-04,0.74,1,30,8,M,Haha
42679912,Toffe flat vlakbij Centraal Station en centrum,24288412,Mariam,M,Amandus - Atheneum,51.22178,4.42244,Entire home/apt,44,2,10,2021-11-21,0.57,1,14,6,M,Haha
42755119,TOMORROWLAND - SPACIOUS ANTWERP ROOFTOP APARTMENT,119686519,Mo & Noemi,M,Deurne Zuid Oost,51.20242,4.46385,Entire home/apt,582,3,0,M,M,1,365,0,M,Haha
42770049,Authentic cozy mini-loft ❤️ Kloosterstraat,340623704,Roxanne Lotte,M,Sint-Andries,51.21701,4.39536,Entire home/apt,129,2,2,2021-11-13,1.09,1,51,2,M,Haha
42787047,Big characteristic app in city center of Antwerp,10518312,Thomas,M,Amandus - Atheneum,51.22186,4.41698,Entire home/apt,72,5,4,2021-08-07,0.23,2,0,2,M,Haha
42788327,The Artist's Suite,15780894,Simon,M,Universiteitsbuurt,51.22379,4.40672,Private room,68,1,67,2021-12-18,3.08,11,7,38,M,Haha
42791559,"Dé Studio, oase van rust en romantiek in de stad.",6091257,Nele,M,Theaterbuurt-Meir,51.212,4.40674,Entire home/apt,70,2,8,2021-09-12,0.61,3,305,7,M,Haha
42803474,COSY PRIVATE ROOM & BATHROOM in MY LOVELY HOUSE,15842352,Ina - RumpusRoom,M,Borgerhout Intra Muros Zuid,51.21284,4.43624,Private room,77,1,5,2021-11-28,0.28,3,227,3,M,Haha
42805423,Maison Philippe 2 beds 2 bathroom Meir City Center,10283752,Philippe,M,Theaterbuurt-Meir,51.21697,4.40741,Entire home/apt,159,1,79,2021-12-12,3.62,1,68,61,M,Haha
42806260,CHARMING PRIVATE ROOM & BATHROOM in MY COSY HOUSE,15842352,Ina - RumpusRoom,M,Borgerhout Intra Muros Zuid,51.21284,4.43624,Private room,77,1,3,2021-10-31,0.17,3,226,2,M,Haha
42826391,APARTMENT in the heart of Antwerp!,174932988,Olivier,M,Theaterbuurt-Meir,51.21588,4.41041,Entire home/apt,136,2,14,2021-10-27,0.78,5,170,11,M,Haha
42830084,Nice cute studio next to the city park,8136924,Roger,M,Stadspark,51.20987,4.41328,Entire home/apt,65,1,0,M,M,4,0,0,M,Haha
42859867,Appartement met loft gevoel,93455853,Pascal,M,Theaterbuurt-Meir,51.21371,4.40345,Entire home/apt,90,1,0,M,M,2,300,0,M,Haha
42923960,Klein appartement in Antwerpen Centrum,60756836,Ann,M,Brederode,51.20323,4.39703,Entire home/apt,50,5,0,M,M,9,193,0,M,Haha
42946563,Newly renovated house in Merksem,264440567,Henry,M,Oud - Merksem,51.24649,4.44735,Entire home/apt,190,15,0,M,M,8,363,0,M,Haha
42973949,New apartment in the heart of Antwerp,222165629,Louis,M,Theaterbuurt-Meir,51.2137,4.40955,Entire home/apt,115,2,5,2021-07-06,0.3,1,157,3,M,Haha
43040299,"Spacious, bright apartment near the station",95317388,Dennis,M,Borgerhout Intra Muros Zuid,51.21509,4.43024,Entire home/apt,180,2,10,2021-10-03,0.58,1,174,8,M,Haha
43136840,New group house @Antwerp,61620323,Patrick,M,Harmonie,51.20787,4.40357,Entire home/apt,315,2,1,2020-06-14,0.05,1,79,0,M,Haha
43138786,Riverside Loft 150m²,61362648,William,M,Linkeroever,51.23351,4.38551,Entire home/apt,285,2,10,2021-11-22,0.56,1,361,8,M,Haha
43227407,Private apartment in green neighborhood in Antwerp,29882794,Ans,M,Deurne Zuid West,51.19606,4.45896,Entire home/apt,80,2,5,2020-11-12,0.28,1,0,0,M,Haha
43263366,Grotemarkt - Penthouse (max6 persons),277645495,Daily,M,Historisch Centrum,51.22031,4.39764,Entire home/apt,114,1,74,2021-12-12,3.93,7,152,62,M,Haha
